customer_id,customer_name,customer_email,customer_city,customer_country,signup_date
1331,Customer_1331,customer1331@example.com,Paris,Germany,2022-12-31
1332,Customer_1332,customer1332@example.com,Paris,France,2022-05-29
1333,Customer_1333,customer1333@example.com,Sydney,France,2022-03-22
1334,Customer_1334,customer1334@example.com,Mumbai,Canada,2022-10-06
1335,Customer_1335,customer1335@example.com,London,USA,2022-07-18
1336,Customer_1336,customer1336@example.com,Paris,Germany,2022-02-24
1337,Customer_1337,customer1337@example.com,Toronto,France,2022-05-19
1338,Customer_1338,customer1338@example.com,Paris,Canada,2022-06-01
1339,Customer_1339,customer1339@example.com,Paris,France,2022-10-03
1340,Customer_1340,customer1340@example.com,Paris,India,2022-01-08
1341,Customer_1341,customer1341@example.com,Sydney,Germany,2022-04-09
1342,Customer_1342,customer1342@example.com,Mumbai,Germany,2022-07-08
1343,Customer_1343,customer1343@example.com,Sydney,India,2022-04-09
1344,Customer_1344,customer1344@example.com,New York,UK,2022-08-18
1345,Customer_1345,customer1345@example.com,Sydney,India,2022-06-25
1346,Customer_1346,customer1346@example.com,Toronto,Australia,2022-05-13
1347,Customer_1347,customer1347@example.com,Toronto,Australia,2022-12-13
1348,Customer_1348,customer1348@example.com,Sydney,Canada,2022-08-19
1349,Customer_1349,customer1349@example.com,Mumbai,Germany,2022-02-17
1350,Customer_1350,customer1350@example.com,Berlin,UK,2022-07-24
1351,Customer_1351,customer1351@example.com,London,UK,2022-10-12
1352,Customer_1352,customer1352@example.com,Mumbai,France,2022-09-16
1353,Customer_1353,customer1353@example.com,Sydney,France,2022-03-04
1354,Customer_1354,customer1354@example.com,Paris,India,2022-12-21
1355,Customer_1355,customer1355@example.com,Los Angeles,UK,2022-06-13
1356,Customer_1356,customer1356@example.com,London,India,2022-02-28
1357,Customer_1357,customer1357@example.com,London,India,2022-03-07
1358,Customer_1358,customer1358@example.com,Toronto,France,2022-02-05
1359,Customer_1359,customer1359@example.com,London,Germany,2022-10-21
1360,Customer_1360,customer1360@example.com,Sydney,India,2022-02-14
1361,Customer_1361,customer1361@example.com,Paris,USA,2022-02-15
1362,Customer_1362,customer1362@example.com,Paris,Germany,2022-11-07
1363,Customer_1363,customer1363@example.com,New York,UK,2022-05-06
1364,Customer_1364,customer1364@example.com,Paris,UK,2022-01-12
1365,Customer_1365,customer1365@example.com,Mumbai,India,2022-01-19
1366,Customer_1366,customer1366@example.com,Paris,Germany,2022-02-21
1367,Customer_1367,customer1367@example.com,Toronto,France,2022-03-19
1368,Customer_1368,customer1368@example.com,Paris,France,2022-08-31
1369,Customer_1369,customer1369@example.com,New York,Australia,2022-02-27
1370,Customer_1370,customer1370@example.com,Los Angeles,UK,2022-02-13
1371,Customer_1371,customer1371@example.com,Sydney,Canada,2022-10-07
1372,Customer_1372,customer1372@example.com,Toronto,Australia,2022-09-02
1373,Customer_1373,customer1373@example.com,Mumbai,France,2022-06-08
1374,Customer_1374,customer1374@example.com,Los Angeles,Germany,2022-07-20
1375,Customer_1375,customer1375@example.com,Toronto,France,2022-04-24
1376,Customer_1376,customer1376@example.com,Berlin,Germany,2022-06-26
1377,Customer_1377,customer1377@example.com,London,Australia,2022-07-04
1378,Customer_1378,customer1378@example.com,Berlin,UK,2022-05-22
1379,Customer_1379,customer1379@example.com,Paris,France,2022-11-27
1380,Customer_1380,customer1380@example.com,Los Angeles,India,2022-01-06
1381,Customer_1381,customer1381@example.com,Paris,Germany,2022-10-13
1382,Customer_1382,customer1382@example.com,London,UK,2022-02-15
1383,Customer_1383,customer1383@example.com,Toronto,Canada,2022-10-19
1384,Customer_1384,customer1384@example.com,London,Germany,2022-08-13
1385,Customer_1385,customer1385@example.com,New York,Australia,2022-11-04
1386,Customer_1386,customer1386@example.com,London,Canada,2022-02-05
1387,Customer_1387,customer1387@example.com,New York,Canada,2022-07-24
1388,Customer_1388,customer1388@example.com,London,USA,2022-07-02
1389,Customer_1389,customer1389@example.com,Sydney,France,2022-09-15
1390,Customer_1390,customer1390@example.com,New York,Germany,2022-07-15
1391,Customer_1391,customer1391@example.com,Los Angeles,Canada,2022-07-17
1392,Customer_1392,customer1392@example.com,Paris,USA,2022-06-06
1393,Customer_1393,customer1393@example.com,Mumbai,Australia,2022-04-23
1394,Customer_1394,customer1394@example.com,Paris,UK,2022-06-26
1395,Customer_1395,customer1395@example.com,Berlin,India,2022-02-13
1396,Customer_1396,customer1396@example.com,Paris,India,2022-12-17
1397,Customer_1397,customer1397@example.com,Toronto,Germany,2022-09-18
1398,Customer_1398,customer1398@example.com,Sydney,Canada,2022-12-14
1399,Customer_1399,customer1399@example.com,London,India,2022-03-24
1400,Customer_1400,customer1400@example.com,Berlin,France,2022-11-17
1401,Customer_1401,customer1401@example.com,Toronto,India,2022-10-23
1402,Customer_1402,customer1402@example.com,Toronto,India,2022-09-05
1403,Customer_1403,customer1403@example.com,New York,India,2022-08-17
1404,Customer_1404,customer1404@example.com,Paris,USA,2022-04-26
1405,Customer_1405,customer1405@example.com,Los Angeles,Canada,2022-10-25
1406,Customer_1406,customer1406@example.com,Mumbai,France,2022-07-03
1407,Customer_1407,customer1407@example.com,Los Angeles,Canada,2022-01-26
1408,Customer_1408,customer1408@example.com,Berlin,Germany,2022-04-25
1409,Customer_1409,customer1409@example.com,Sydney,Germany,2022-12-08
1410,Customer_1410,customer1410@example.com,Los Angeles,Germany,2022-11-07
1411,Customer_1411,customer1411@example.com,London,Australia,2022-12-25
1412,Customer_1412,customer1412@example.com,Los Angeles,India,2022-08-18
1413,Customer_1413,customer1413@example.com,Berlin,Australia,2022-04-01
1414,Customer_1414,customer1414@example.com,Mumbai,USA,2022-03-01
1415,Customer_1415,customer1415@example.com,Los Angeles,Germany,2022-03-10
1416,Customer_1416,customer1416@example.com,London,France,2022-01-08
1417,Customer_1417,customer1417@example.com,New York,Canada,2022-05-23
1418,Customer_1418,customer1418@example.com,Sydney,India,2022-03-11
1419,Customer_1419,customer1419@example.com,Berlin,UK,2022-05-31
1420,Customer_1420,customer1420@example.com,New York,France,2022-12-08
1421,Customer_1421,customer1421@example.com,New York,India,2022-06-07
1422,Customer_1422,customer1422@example.com,New York,Australia,2022-11-17
1423,Customer_1423,customer1423@example.com,Toronto,Australia,2022-08-10
1424,Customer_1424,customer1424@example.com,Sydney,France,2022-04-01
1425,Customer_1425,customer1425@example.com,Mumbai,Australia,2022-05-10
1426,Customer_1426,customer1426@example.com,Paris,Germany,2022-01-31
1427,Customer_1427,customer1427@example.com,Sydney,USA,2022-05-02
1428,Customer_1428,customer1428@example.com,Toronto,Canada,2022-09-05
1429,Customer_1429,customer1429@example.com,Paris,USA,2022-01-27
1430,Customer_1430,customer1430@example.com,Sydney,India,2022-03-16
1431,Customer_1431,customer1431@example.com,New York,Canada,2022-05-20
1432,Customer_1432,customer1432@example.com,Berlin,Canada,2022-12-25
1433,Customer_1433,customer1433@example.com,Paris,USA,2022-10-14
1434,Customer_1434,customer1434@example.com,London,France,2022-09-25
1435,Customer_1435,customer1435@example.com,London,Canada,2022-02-12
1436,Customer_1436,customer1436@example.com,Los Angeles,USA,2022-10-13
1437,Customer_1437,customer1437@example.com,Paris,Canada,2022-10-14
1438,Customer_1438,customer1438@example.com,Berlin,UK,2022-08-08
1439,Customer_1439,customer1439@example.com,Mumbai,France,2022-12-28
1440,Customer_1440,customer1440@example.com,Toronto,Germany,2022-04-29
1441,Customer_1441,customer1441@example.com,New York,Canada,2022-12-10
1442,Customer_1442,customer1442@example.com,Los Angeles,UK,2022-11-30
1443,Customer_1443,customer1443@example.com,London,Germany,2022-01-05
1444,Customer_1444,customer1444@example.com,Toronto,Germany,2022-06-14
1445,Customer_1445,customer1445@example.com,Toronto,India,2022-12-23
1446,Customer_1446,customer1446@example.com,New York,Canada,2022-02-07
1447,Customer_1447,customer1447@example.com,Mumbai,USA,2022-07-19
1448,Customer_1448,customer1448@example.com,Mumbai,Canada,2022-12-24
1449,Customer_1449,customer1449@example.com,Paris,UK,2022-07-22
1450,Customer_1450,customer1450@example.com,London,Germany,2022-03-11
1451,Customer_1451,customer1451@example.com,Mumbai,Canada,2022-08-01
1452,Customer_1452,customer1452@example.com,Berlin,USA,2022-03-16
1453,Customer_1453,customer1453@example.com,Mumbai,India,2022-07-09
1454,Customer_1454,customer1454@example.com,Toronto,Canada,2022-01-28
1455,Customer_1455,customer1455@example.com,New York,France,2022-08-10
1456,Customer_1456,customer1456@example.com,Berlin,India,2022-07-08
1457,Customer_1457,customer1457@example.com,Paris,USA,2022-09-28
1458,Customer_1458,customer1458@example.com,London,UK,2022-08-19
1459,Customer_1459,customer1459@example.com,Paris,Germany,2022-07-20
1460,Customer_1460,customer1460@example.com,Toronto,Canada,2022-09-09
1461,Customer_1461,customer1461@example.com,Berlin,USA,2022-02-22
1462,Customer_1462,customer1462@example.com,Berlin,India,2022-08-06
1463,Customer_1463,customer1463@example.com,Berlin,France,2022-03-04
1464,Customer_1464,customer1464@example.com,Toronto,USA,2022-12-04
1465,Customer_1465,customer1465@example.com,Toronto,Australia,2022-01-25
1466,Customer_1466,customer1466@example.com,Paris,France,2022-06-07
1467,Customer_1467,customer1467@example.com,Los Angeles,India,2022-09-11
1468,Customer_1468,customer1468@example.com,Paris,UK,2022-06-17
1469,Customer_1469,customer1469@example.com,London,Germany,2022-02-03
1470,Customer_1470,customer1470@example.com,New York,India,2022-07-21
1471,Customer_1471,customer1471@example.com,Berlin,UK,2022-08-23
1472,Customer_1472,customer1472@example.com,Los Angeles,Canada,2022-09-14
1473,Customer_1473,customer1473@example.com,New York,USA,2022-05-17
1474,Customer_1474,customer1474@example.com,Los Angeles,Australia,2022-07-25
1475,Customer_1475,customer1475@example.com,Mumbai,France,2022-06-14
1476,Customer_1476,customer1476@example.com,Mumbai,France,2022-09-03
1477,Customer_1477,customer1477@example.com,Sydney,USA,2022-08-01
1478,Customer_1478,customer1478@example.com,Mumbai,Australia,2022-07-11
1479,Customer_1479,customer1479@example.com,Paris,USA,2022-04-02
1480,Customer_1480,customer1480@example.com,Mumbai,Canada,2022-01-01
1481,Customer_1481,customer1481@example.com,Toronto,UK,2022-03-05
1482,Customer_1482,customer1482@example.com,Berlin,India,2022-02-12
1483,Customer_1483,customer1483@example.com,Paris,France,2022-06-13
1484,Customer_1484,customer1484@example.com,New York,Canada,2022-08-12
1485,Customer_1485,customer1485@example.com,Sydney,UK,2022-03-19
1486,Customer_1486,customer1486@example.com,Sydney,Canada,2022-12-09
1487,Customer_1487,customer1487@example.com,Sydney,Australia,2022-01-03
1488,Customer_1488,customer1488@example.com,New York,France,2022-10-09
1489,Customer_1489,customer1489@example.com,New York,India,2022-08-17
1490,Customer_1490,customer1490@example.com,New York,USA,2022-05-17
1491,Customer_1491,customer1491@example.com,New York,USA,2022-01-19
1492,Customer_1492,customer1492@example.com,Sydney,UK,2022-08-18
1493,Customer_1493,customer1493@example.com,Sydney,India,2022-05-21
1494,Customer_1494,customer1494@example.com,Los Angeles,Germany,2022-12-08
1495,Customer_1495,customer1495@example.com,Paris,Australia,2022-07-17
1496,Customer_1496,customer1496@example.com,Berlin,UK,2022-12-09
1497,Customer_1497,customer1497@example.com,Mumbai,Germany,2022-03-22
1498,Customer_1498,customer1498@example.com,Mumbai,Canada,2022-09-22
1499,Customer_1499,customer1499@example.com,Toronto,Australia,2022-08-14
1500,Customer_1500,customer1500@example.com,Sydney,Canada,2022-09-27
